ID,Date ,Database,Seizure Country,Seizure City,Origin Country1,Origin City1,Origin Country2,Origin City2,Origin Country3,Origin City3,Transit Country1,Transit City1,Transit Country2,Transit City2,Transit Country3,Transit City3,Transit Country4,Transit City4,Destination Country1,Destination City1,Destination Country2,Destination City2,Destination Country3,Destination City 3,Seizure Location,Year,Date ,Origin Country1,Origin City1,Origin Country2,Origin City2,Origin Country3,Origin City3,Transit Country1,Transit City1,Transit Country2,Transit City2,Transit Country3,Transit City3,Transit Country4,Transit City4,Destination Country1,Destination City1,Destination Country2,Destination City2,Destination Country3,Destination City 3,Seizure Country,Seizure City
647,1/7/2014,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,Ethiopia,,,,,,,,China,,,,,,Origin City1,2014,7-Jan-14,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
648,1/8/2014,Ivory,Mozambique,Maputo,,,,,,,,,,,,,,,,,,,,,#N/A,2014,8-Jan-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
649,1/9/2014,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,Singapore,,,,,,Origin City1,2014,9-Jan-14,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
650,1/9/2014,Ivory,Ethiopia,Addis Ababa,,,,,,,,,,,,,,,,,,,,,#N/A,2014,9-Jan-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
651,1/13/2014,Ivory,China,Hangzhou,,,,,,,,,,,,,,,,,,,,,#N/A,2014,13-Jan-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
652,1/14/2014,Ivory,Singapore,,Angola,,,,,,UAE,Dubai,Singapore,,,,,,Laos,,,,,,#N/A,2014,14-Jan-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
653,1/19/2014,Ivory,Ethiopia,Addis Ababa,,,,,,,,,,,,,,,,,,,,,#N/A,2014,19-Jan-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
654,1/28/2014,Ivory,Kenya,Nairobi,DR Congo,Lubumbashi,,,,,Kenya,Nairobi,,,,,,,China,Guangzhou,,,,,Transit City1,2014,28-Jan-14,DR Congo,Lubumbashi,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
655,1/28/2014,Ivory,China,Shanghai,,,,,,,,,,,,,,,China,Shanghai,,,,,Destination City1,2014,28-Jan-14,,,0,0,0,0,,,,,0,0,0,0,China,Shanghai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Shanghai
656,2/16/2014,Ivory,Cambodia,Siem Reap,Angola,,,,,,South Korea,,Cambodia,Siem Reap,,,,,Vietnam,Hanoi,,,,,Transit City2,2014,16-Feb-14,Angola,,0,0,0,0,South Korea,,Cambodia,Siem Reap,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Cambodia,Siem Reap
657,3/21/2014,Ivory,China,Jinan,Indonesia,,,,,,China,Hong Kong,,,,,,,China,Jinan,,,,,Destination City1,2014,21-Mar-14,Indonesia,,0,0,0,0,China,Hong Kong,,,0,0,0,0,China,Jinan,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Jinan
658,3/23/2014,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,Ethiopia,,,,,,,,Nigeria,,,,,,Origin City1,2014,23-Mar-14,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
659,4/4/2014,Ivory,Gabon,Franceville,,,,,,,,,,,,,,,,,,,,,#N/A,2014,4-Apr-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
660,4/7/2014,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,,,,,,,,,China,,,,,,Origin City1,2014,7-Apr-14,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
661,4/15/2014,Ivory,Thailand,Bangkok,,,,,,,Thailand,Bangkok,,,,,,,Vietnam,Hanoi,,,,,Transit City1,2014,15-Apr-14,,,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
662,4/20/2014,Ivory,China,Beijing,Guinea,,,,,,,,,,,,,,China,Beijing,,,,,Destination City1,2014,20-Apr-14,Guinea,,0,0,0,0,,,,,0,0,0,0,China,Beijing,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Beijing
663,5/1/2014,Ivory,China,Guangzhou,Nigeria,Lagos,,,,,Qatar,Doha,,,,,,,China,Guangzhou,,,,,Destination City1,2014,1-May-14,Nigeria,Lagos,0,0,0,0,Qatar,Doha,,,0,0,0,0,China,Guangzhou,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Guangzhou
664,5/9/2014,Ivory,United Kingdom,London,,,,,,,,,,,,,,,,,,,,,#N/A,2014,9-May-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
665,5/12/2014,Ivory,Rwanda,Kigali,DR Congo,,,,,,Rwanda,Kigali,,,,,,,China,,,,,,Transit City1,2014,12-May-14,DR Congo,,0,0,0,0,Rwanda,Kigali,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Rwanda,Kigali
666,5/13/2014,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2014,13-May-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
667,5/14/2014,Ivory,Kenya,Nairobi,,,,,,,,,,,,,,,,,,,,,#N/A,2014,14-May-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
668,6/1/2014,Ivory,Malawi,Blantyre,,,,,,,,,,,,,,,,,,,,,#N/A,2014,1-Jun-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
669,6/4/2014,Ivory,China,Qingdao,Japan,Nagoya,,,,,,,,,,,,,China,Qingdao,,,,,Destination City1,2014,4-Jun-14,Japan,Nagoya,0,0,0,0,,,,,0,0,0,0,China,Qingdao,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Qingdao
670,6/10/2014,Ivory,China,Hong Kong,Angola,,,,,,Ethiopia,,China,Hong Kong,South Korea,,,,Cambodia,,,,,,Transit City2,2014,10-Jun-14,Angola,,0,0,0,0,Ethiopia,,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
671,6/10/2014,Ivory,Vietnam,Ho Chi Minh City,Nigeria,,,,,,Qatar,Doha,,,,,,,Vietnam,Ho Chi Minh City,,,,,Destination City1,2014,10-Jun-14,Nigeria,,0,0,0,0,Qatar,Doha,,,0,0,0,0,Vietnam,Ho Chi Minh City,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Ho Chi Minh City
672,6/10/2014,Ivory,Nigeria,Lagos,,,,,,,,,,,,,,,,,,,,,#N/A,2014,10-Jun-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
673,6/22/2014,Ivory,Vietnam,Ho Chi Minh City,Nigeria,,,,,,Qatar,Doha,,,,,,,Vietnam,Ho Chi Minh City,,,,,Destination City1,2014,22-Jun-14,Nigeria,,0,0,0,0,Qatar,Doha,,,0,0,0,0,Vietnam,Ho Chi Minh City,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Ho Chi Minh City
674,7/3/2014,Ivory,China,Urumqi,,,,,,,,,,,,,,,,,,,,,#N/A,2014,3-Jul-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
675,7/9/2014,Ivory,China,Shanghai,Ethiopia,Addis Ababa,,,,,,,,,,,,,China,Shanghai,,,,,Destination City1,2014,9-Jul-14,Ethiopia,Addis Ababa,0,0,0,0,,,,,0,0,0,0,China,Shanghai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Shanghai
676,7/28/2014,Ivory,Thailand,Bangkok,Ivory Coast,Abidjan,,,,,Ethiopia,Addis Ababa,Thailand,Bangkok,,,,,Cambodia,Siem Reap,,,,,Transit City2,2014,28-Jul-14,Ivory Coast,Abidjan,0,0,0,0,Ethiopia,Addis Ababa,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
677,9/2/2014,Ivory,Cameroon,Yaounde,,,,,,,,,,,,,,,,,,,,,#N/A,2014,2-Sep-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
678,9/6/2014,Ivory,Nigeria,Lagos,,,,,,,,,,,,,,,,,,,,,#N/A,2014,6-Sep-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
679,9/16/2014,Ivory,Malawi,Lilongwe,Malawi,Lilongwe,,,,,Ethiopia,,,,,,,,China,,,,,,Origin City1,2014,16-Sep-14,Malawi,Lilongwe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Malawi,Lilongwe
680,9/28/2014,Ivory,Vietnam,Ho Chi Minh City,,,,,,,,,,,,,,,Vietnam,Ho Chi Minh City,,,,,Destination City1,2014,28-Sep-14,,,0,0,0,0,,,,,0,0,0,0,Vietnam,Ho Chi Minh City,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Ho Chi Minh City
681,10/8/2014,Ivory,UAE,Dubai,,,,,,,,,,,,,,,UAE,Dubai,,,,,Destination City1,2014,8-Oct-14,,,0,0,0,0,,,,,0,0,0,0,UAE,Dubai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,UAE,Dubai
682,10/18/2014,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2014,18-Oct-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
683,10/18/2014,Ivory,Saudi Arabia,Riyadh,Ethiopia,,,,,,Saudi Arabia,Riyadh,,,,,,,,,,,,,Transit City1,2014,18-Oct-14,Ethiopia,,0,0,0,0,Saudi Arabia,Riyadh,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Saudi Arabia,Riyadh
684,10/19/2014,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2014,19-Oct-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
685,10/20/2014,Ivory,Malawi,Lilongwe,,,,,,,,,,,,,,,,,,,,,#N/A,2014,20-Oct-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
686,10/26/2014,Ivory,Burundi,Bujumbura,,,,,,,,,,,,,,,,,,,,,#N/A,2014,26-Oct-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
687,11/11/2014,Ivory,Kenya,Mombasa,Kenya,Mombasa,,,,,UAE,Dubai,,,,,,,Thailand,Bangkok,,,,,Origin City1,2014,11-Nov-14,Kenya,Mombasa,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Mombasa
688,11/20/2014,Ivory,China,Shenyang,,,,,,,,,,,,,,,,,,,,,#N/A,2014,20-Nov-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
689,12/8/2014,Ivory,Mozambique,Maputo,Mozambique,Maputo,,,,,South Africa,Johannesburg,,,,,,,Thailand,,,,,,Origin City1,2014,8-Dec-14,Mozambique,Maputo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mozambique,Maputo
690,12/13/2014,Ivory,Mozambique,Maputo,,,,,,,,,,,,,,,,,,,,,#N/A,2014,13-Dec-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
691,12/17/2014,Ivory,South Africa,Durban,,,,,,,,,,,,,,,,,,,,,#N/A,2014,17-Dec-14,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
692,1/25/2015,Ivory,Uganda,Entebbe,Uganda,Entebbe,,,,,,,,,,,,,Netherlands,Amsterdam,,,,,Origin City1,2015,25-Jan-15,Uganda,Entebbe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Uganda,Entebbe
693,2/8/2015,Ivory,Kenya,Nairobi,Kenya,Nairobi,,,,,UAE,Dubai,,,,,,,China,Hong Kong,,,,,Origin City1,2015,8-Feb-15,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
694,2/11/2015,Ivory,Kenya,Nairobi,Kenya,Nairobi,,,,,UAE,Dubai,,,,,,,China,Hong Kong,,,,,Origin City1,2015,11-Feb-15,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
695,2/14/2015,Ivory,Kenya,Nairobi,DR Congo,,,,,,Kenya,Nairobi,,,,,,,Somalia,Mogadishu,,,,,Transit City1,2015,14-Feb-15,DR Congo,,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
696,2/19/2015,Ivory,China,Hong Kong,Nigeria,,,,,,,,,,,,,,China,Hong Kong,,,,,Destination City1,2015,19-Feb-15,Nigeria,,0,0,0,0,,,,,0,0,0,0,China,Hong Kong,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hong Kong
697,3/13/2015,Ivory,Vietnam,Ho Chi Minh City,UAE,Dubai,,,,,,,,,,,,,Vietnam,Ho Chi Minh City,,,,,Destination City1,2015,13-Mar-15,UAE,Dubai,0,0,0,0,,,,,0,0,0,0,Vietnam,Ho Chi Minh City,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Ho Chi Minh City
698,3/16/2015,Ivory,Kenya,Nairobi,Burundi,Bujumbura,,,,,Kenya,Nairobi,,,,,,,Thailand,Bangkok,,,,,Transit City1,2015,16-Mar-15,Burundi,Bujumbura,0,0,0,0,Kenya,Nairobi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Kenya,Nairobi
699,3/16/2015,Ivory,China,Xiamen,China,Hong Kong,,,,,,,,,,,,,China,Xiamen,,,,,Destination City1,2015,16-Mar-15,China,Hong Kong,0,0,0,0,,,,,0,0,0,0,China,Xiamen,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Xiamen
700,3/16/2015,Ivory,UAE,Dubai,,,,,,,UAE,Dubai,,,,,,,,,,,,,Transit City1,2015,16-Mar-15,,,0,0,0,0,UAE,Dubai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,UAE,Dubai
701,3/17/2015,Ivory,Uganda,Entebbe,Uganda,Entebbe,,,,,,,,,,,,,Singapore,,,,,,Origin City1,2015,17-Mar-15,Uganda,Entebbe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Uganda,Entebbe
702,3/25/2015,Ivory,China,Hangzhou,,,,,,,Qatar,Doha,,,,,,,China,Hangzhou,,,,,Destination City1,2015,25-Mar-15,,,0,0,0,0,Qatar,Doha,,,0,0,0,0,China,Hangzhou,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hangzhou
703,4/5/2015,Ivory,Australia,Perth,Malawi,Lilongwe,,,,,South Africa,Johannesburg,Australia,Perth,,,,,Malaysia,Kuala Lumpur,,,,,Transit City2,2015,5-Apr-15,Malawi,Lilongwe,0,0,0,0,South Africa,Johannesburg,Australia,Perth,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Australia,Perth
704,4/14/2015,Ivory,Thailand,Bangkok,Angola,Luanda,,,,,Thailand,Bangkok,,,,,,,Cambodia,,,,,,Transit City1,2015,14-Apr-15,Angola,Luanda,0,0,0,0,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
705,4/15/2015,Ivory,China,Hohhot,Belgium,,,,,,,,,,,,,,China,Hohhot,,,,,Destination City1,2015,15-Apr-15,Belgium,,0,0,0,0,,,,,0,0,0,0,China,Hohhot,SEIZURE,SEIZURE,SEIZURE,SEIZURE,China,Hohhot
706,4/16/2015,Ivory,Vietnam,Hanoi,France,,,,,,,,,,,,,,Vietnam,Hanoi,,,,,Destination City1,2015,16-Apr-15,France,,0,0,0,0,,,,,0,0,0,0,Vietnam,Hanoi,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Hanoi
707,4/22/2015,Ivory,UAE,Dubai,Ivory Coast,,,,,,UAE,Dubai,,,,,,,Vietnam,,,,,,Transit City1,2015,22-Apr-15,Ivory Coast,,0,0,0,0,UAE,Dubai,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,UAE,Dubai
708,5/8/2015,Ivory,Egypt,Alexandria,Libia,Tobruk,,,,,,,,,,,,,Egypt,Alexandria,,,,,Destination City1,2015,8-May-15,Libia,Tobruk,0,0,0,0,,,,,0,0,0,0,Egypt,Alexandria,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Egypt,Alexandria
709,5/12/2015,Ivory,China,Shanghai,,,,,,,,,,,,,,,,,,,,,#N/A,2015,12-May-15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
710,5/31/2015,Ivory,Uganda,Entebbe,Uganda,Entebbe,,,,,England,London,Turkey,Istanbul,,,,,Singapore,,,,,,Origin City1,2015,31-May-15,Uganda,Entebbe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Uganda,Entebbe
711,6/11/2015,Ivory,France,Paris,DR Congo,,,,,,France,Paris,,,,,,,Vietnam,,,,,,Transit City1,2015,11-Jun-15,DR Congo,,0,0,0,0,France,Paris,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,France,Paris
712,6/24/2015,Ivory,Mozambique,Maputo,Mozambique,Maputo,,,,,Ethiopia,Addis Ababa,,,,,,,China,,,,,,Origin City1,2015,24-Jun-15,Mozambique,Maputo,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Mozambique,Maputo
713,6/25/2015,Ivory,Taiwan,Taipei,Japan,Tokyo,,,,,,,,,,,,,Taiwan,Taipei,,,,,Destination City1,2015,25-Jun-15,Japan,Tokyo,0,0,0,0,,,,,0,0,0,0,Taiwan,Taipei,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Taiwan,Taipei
714,6/30/2015,Ivory,Vietnam,Ho Chi Minh City,France,,,,,,,,,,,,,,Vietnam,Ho Chi Minh City,,,,,Destination City1,2015,30-Jun-15,France,,0,0,0,0,,,,,0,0,0,0,Vietnam,Ho Chi Minh City,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Vietnam,Ho Chi Minh City
715,7/2/2015,Ivory,South Africa,Johannesburg,Zimbabwe,,,,,,South Africa,Johannesburg,,,,,,,Vietnam,,,,,,Transit City1,2015,2-Jul-15,Zimbabwe,,0,0,0,0,South Africa,Johannesburg,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,South Africa,Johannesburg
716,7/3/2015,Ivory,Thailand,Bangkok,Republic of Congo,Brazzaville,,,,,Ethiopia,Addis Ababa,Thailand,Bangkok,,,,,Laos,Vientiane,,,,,Transit City2,2015,3-Jul-15,Republic of Congo,Brazzaville,0,0,0,0,Ethiopia,Addis Ababa,Thailand,Bangkok,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Thailand,Bangkok
717,7/4/2015,Ivory,South Sudan,Juba,South Sudan,Juba,,,,,,,,,,,,,Thailand,,,,,,Origin City1,2015,4-Jul-15,South Sudan,Juba,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,South Sudan,Juba
718,7/4/2015,Ivory,Uganda,Entebbe,Uganda,Entebbe,,,,,,,,,,,,,Singapore,,,,,,Origin City1,2015,4-Jul-15,Uganda,Entebbe,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,SEIZURE,Uganda,Entebbe
